Rok,Miesiąc,Dzień,Nr,Dia,Długość,Tonaż,Numer,Gatunek
2019,styczeń,20,7,160,12,148.8,567929,B30
2019,styczeń,20,8,160,12,148.8,567930,C35R
2019,styczeń,20,9,160,12,148.8,567931,C35R
2019,styczeń,20,10,160,12,153.6,567932,C35R
2019,styczeń,20,11,160,12,146.4,567933,C35R
2019,styczeń,20,12,160,12,145.5,567934,C35R
2019,styczeń,20,1,160,12,143.7,567935,B500B
2019,styczeń,20,2,160,12,156,567936,B500B
2019,styczeń,20,3,160,12,146.4,567937,B500B
2019,styczeń,20,4,160,12,144,567938,B500B
2019,styczeń,20,5,160,12,148.8,567939,B500B
2019,styczeń,20,6,160,12,148.8,567940,B500B
2019,styczeń,20,7,160,12,153.6,567941,B500B
2019,styczeń,20,8,160,12,146.4,567942,B500B
2019,styczeń,20,9,160,12,146.4,567943,B500B
2019,styczeń,20,10,160,12,151.2,567944,B500B
2019,styczeń,20,11,160,12,158.4,567945,B500B
2019,styczeń,20,12,160,12,141.6,567946,B500B
2019,styczeń,21,13,160,12,148.8,567947,B500B
2019,styczeń,21,14,160,12,151.2,567948,B500B
2019,styczeń,21,15,160,12,144,567949,B500B
2019,styczeń,21,16,160,12,153.6,567950,B500B
2019,styczeń,21,17,160,12,148.8,567951,B500B
2019,styczeń,21,18,160,12,151.2,567952,B500B
2019,styczeń,21,19,160,12,148.8,567953,B500B
2019,styczeń,21,20,160,12,146.4,567954,B500B
2019,styczeń,21,1,160,14,151.1,567955,S355J2
2019,styczeń,21,2,160,14,157.8,567956,S355J2
2019,styczeń,21,3,160,14,131.6,567957,S355J2
2019,styczeń,21,4,160,14,159.6,567958,S355J2
2019,styczeń,21,5,160,14,140,567959,S355J2
2019,styczeń,21,6,160,14,151.2,567960,S355J2
2019,styczeń,21,7,160,14,151.2,567961,S355J2
2019,styczeń,21,8,160,14,151.2,567962,S355J2
2019,styczeń,21,9,160,14,155,567963,S355J2
2019,styczeń,21,10,160,14,148.4,567964,S355J2
2019,styczeń,21,11,160,14,148.4,567965,S355J2
2019,styczeń,21,12,160,14,147.6,567966,S355J2
2019,styczeń,21,13,160,14,139.7,567967,S355J2
2019,styczeń,21,1,160,12,141.6,567968,B500SP
2019,styczeń,21,2,160,12,146.4,567969,B500SP
2019,styczeń,21,3,160,12,146.4,567970,B500SP
2019,styczeń,21,4,160,12,151.2,567971,B500SP
2019,styczeń,21,5,160,12,148.8,567972,B500SP
2019,styczeń,21,6,160,12,151.2,567973,B500SP
2019,styczeń,21,7,160,12,146.4,567974,B500SP
2019,styczeń,21,8,160,12,153.6,567975,B500SP
2019,styczeń,22,9,160,12,151.2,567976,B500SP
2019,styczeń,22,10,160,12,144,567977,B500SP
2019,styczeń,22,11,160,12,151.2,567978,B500SP
2019,styczeń,22,12,160,12,156,567979,B500SP
2019,styczeń,22,13,160,12,146.4,567980,B500SP
2019,styczeń,22,14,160,12,144,567981,B500SP
2019,styczeń,22,15,160,12,151.2,567982,B500SP
2019,styczeń,22,16,160,12,148.8,567983,B500SP
2019,styczeń,22,17,160,12,146.4,567984,B500SP
2019,styczeń,22,1,160,12,148.8,567985,STRETCH500
2019,styczeń,22,2,160,12,144,567986,STRETCH500
2019,styczeń,22,3,160,12,156,567987,STRETCH500
2019,styczeń,22,4,160,12,141.6,567988,STRETCH500
2019,styczeń,22,1,160,12,148.8,567989,STRETCH500
2019,styczeń,22,2,160,12,151.2,567990,STRETCH500
2019,styczeń,22,3,160,12,148.8,567991,STRETCH500
2019,styczeń,22,4,160,12,148.8,567992,STRETCH500
2019,styczeń,22,5,160,12,151.2,567993,STRETCH500
2019,styczeń,22,6,160,12,158.4,567994,STRETCH500
2019,styczeń,22,7,160,12,146.4,567995,STRETCH500
2019,styczeń,22,8,160,12,151.2,567996,STRETCH500
2019,styczeń,22,9,160,12,153.6,567997,STRETCH500
2019,styczeń,22,10,160,12,148.8,567998,STRETCH500
2019,styczeń,22,11,160,12,156,567999,STRETCH500
2019,styczeń,22,12,160,12,146.4,568000,STRETCH500
2019,styczeń,22,13,160,12,151.2,568001,STRETCH500
2019,styczeń,22,14,160,12,151.2,568002,STRETCH500
2019,styczeń,23,15,160,12,148.8,568003,STRETCH500
2019,styczeń,23,16,160,12,144,568004,STRETCH500
2019,styczeń,23,17,160,12,148.8,568005,STRETCH500
2019,styczeń,23,18,160,12,148.8,568006,STRETCH500
2019,styczeń,23,19,160,12,158.4,568007,STRETCH500
2019,styczeń,23,20,160,12,144,568008,STRETCH500
2019,styczeń,23,21,160,12,146.2,568009,STRETCH500
2019,styczeń,23,1,160,12,143.8,568010,STRETCH500
2019,styczeń,23,2,160,12,146.4,568011,STRETCH500
2019,styczeń,23,3,160,12,148.8,568012,STRETCH500
2019,styczeń,23,4,160,12,148.8,568013,STRETCH500
2019,styczeń,23,5,160,12,151.2,568014,STRETCH500
2019,styczeń,23,6,160,12,153.6,568015,STRETCH500
2019,styczeń,23,7,160,12,144,568016,STRETCH500
2019,styczeń,23,8,160,12,144,568017,STRETCH500
2019,styczeń,23,9,160,12,151.2,568018,STRETCH500
2019,styczeń,23,10,160,12,151.2,568019,STRETCH500
2019,styczeń,23,11,160,12,144,568020,STRETCH500
2019,styczeń,23,12,160,12,147.2,568021,STRETCH500
2019,styczeń,23,1,200x160,14,147.59,568022,C40E
2019,styczeń,23,2,200x160,14,147.59,568023,C45E
2019,styczeń,23,3,200x160,14,161.64,568024,C45E
2019,styczeń,23,4,200x160,14,154.62,568025,C45RC
2019,styczeń,23,5,200x160,14,147.59,568026,C45E
2019,styczeń,23,6,200x160,14,151.1,568027,C45RC
2019,styczeń,23,7,200x160,14,154.62,568028,C45E
2019,styczeń,23,8,200x160,14,154.62,568029,C45RC
2019,styczeń,23,9,200x160,14,151.1,568030,C45E
2019,styczeń,24,10,200x160,14,146.57,568031,C45RC
2019,styczeń,24,1,200x160,14,146.89,568032,S355J2
2019,styczeń,24,2,200x160,14,144.07,568033,S355J2
2019,styczeń,24,3,200x160,14,158.13,568034,S355J2
2019,styczeń,24,4,200x160,14,144.07,568035,S355J2
2019,styczeń,24,5,200x160,14,147.91,568036,S355J2
2019,styczeń,24,1,160,12,146.4,568037,STRETCH500
2019,styczeń,24,2,160,12,146.4,568038,STRETCH500
2019,styczeń,24,3,160,12,148.8,568039,STRETCH500
2019,styczeń,24,4,160,12,151.2,568040,STRETCH500
2019,styczeń,24,5,160,12,148.8,568041,STRETCH500
2019,styczeń,24,1,160,14,149.8,568042,23GHNMA-V
2019,styczeń,24,2,160,8,150.5,568043,23GHNMA-V
2019,styczeń,24,1,160,12,151.2,568044,STRETCH500
2019,styczeń,24,2,160,12,146.4,568045,STRETCH500
2019,styczeń,25,3,160,12,142.9,568046,STRETCH500
2019,styczeń,25,1,160,14,151.2,568047,S355J2
2019,styczeń,25,2,160,14,151.2,568048,S355J2
2019,styczeń,25,3,160,14,151.2,568049,S355J2
2019,styczeń,25,4,160,14,145.6,568050,S355J2
2019,styczeń,25,5,160,14,148.4,568051,S355J2
2019,styczeń,25,6,160,14,142.8,568052,S355J2
2019,styczeń,25,7,160,14,151.2,568053,S355J2
2019,styczeń,25,8,160,14,151.2,568054,S355J2
2019,styczeń,25,9,160,14,151.2,568055,S355J2
2019,styczeń,25,10,160,14,145.6,568056,S355J2
2019,styczeń,25,11,160,14,151.2,568057,S355J2
2019,styczeń,25,12,160,14,145.6,568058,S355J2
2019,styczeń,25,13,160,14,146.4,568059,S355J2
2019,styczeń,25,1,160,14,151.2,568060,C35E
2019,styczeń,25,2,160,14,151.2,568061,C35E
2019,styczeń,25,3,160,14,151.2,568062,C35E
2019,styczeń,25,4,160,14,142.8,568063,C35E
2019,styczeń,25,5,160,14,156.8,568064,C35E
2019,styczeń,25,6,160,14,145.6,568065,C35E
2019,styczeń,25,7,160,14,142.8,568066,C35E
2019,styczeń,25,8,160,14,151.2,568067,C35E
2019,styczeń,25,9,160,12,148.8,568068,C35R
2019,styczeń,25,10,160,12,151.2,568069,C35R
2019,styczeń,25,11,160,14,151.2,568070,C35R
2019,styczeń,25,12,160,14,144,568071,C35R
2019,styczeń,25,1,160,12,148.8,568072,STRETCH500
2019,styczeń,25,2,160,12,146.4,568073,STRETCH500
2019,styczeń,25,3,160,12,146.4,568074,STRETCH500
2019,styczeń,26,4,160,12,151.2,568075,STRETCH500
2019,styczeń,26,5,160,12,148.8,568076,STRETCH500
2019,styczeń,26,6,160,12,151.2,568077,STRETCH500
2019,styczeń,26,7,160,12,148.8,568078,STRETCH500
2019,styczeń,26,8,160,12,148.8,568079,STRETCH500
2019,styczeń,26,9,160,12,156,568080,STRETCH500
2019,styczeń,26,10,160,12,146.4,568081,STRETCH500
2019,styczeń,26,11,160,12,148.8,568082,STRETCH500
2019,styczeń,26,12,160,12,153.6,568083,STRETCH500
2019,styczeń,26,13,160,12,146.4,568084,STRETCH500
2019,styczeń,26,14,160,12,139.2,568085,STRETCH500
2019,styczeń,26,15,160,12,156,568086,B500SP
2019,styczeń,26,16,160,12,146.4,568087,B500SP
2019,styczeń,26,17,160,12,146.4,568088,B500SP
2019,styczeń,26,18,160,12,146.4,568089,B500SP
2019,styczeń,26,19,160,12,151.2,568090,B500SP
2019,styczeń,26,20,160,12,148.8,568091,B500SP
2019,styczeń,26,1,160,14,151.2,568092,C45E
2019,styczeń,26,2,160,14,151.2,568093,C45E
2019,styczeń,26,3,160,14,148.4,568094,C45E
2019,styczeń,26,4,160,14,148.4,568095,C45E
2019,styczeń,26,5,160,14,153.8,568096,C45RC
2019,styczeń,26,6,160,14,148.4,568097,C45E
2019,styczeń,26,7,160,14,151.2,568098,C45RC
2019,styczeń,26,8,160,14,151.2,568099,C45E
2019,styczeń,26,9,160,14,148.4,568100,C45RC
2019,styczeń,26,10,160,14,142.8,568101,C45E
2019,styczeń,26,11,160,14,159.6,568102,C45RC
2019,styczeń,26,12,160,14,148.4,568103,C45E
2019,styczeń,27,13,160,14,151.2,568104,C45RC
2019,styczeń,27,14,160,14,139.9,568105,C45E
2019,styczeń,27,1,160,12,148.8,568106,S235JR
2019,styczeń,27,2,160,12,153.6,568107,S235JR
2019,styczeń,27,3,160,12,151.2,568108,S235JR
2019,styczeń,27,4,160,12,153.6,568109,S235JR
2019,styczeń,27,5,160,12,146.4,568110,S235JR
2019,styczeń,27,6,160,12,153.6,568111,S235JR
2019,styczeń,27,7,160,12,153.6,568112,S235JR
2019,styczeń,27,8,160,12,151.2,568113,S235JR
2019,styczeń,27,9,160,12,151.2,568114,S235JR
2019,styczeń,27,10,160,12,146.4,568115,S235JR
2019,styczeń,27,11,160,12,148.8,568116,S235JR
2019,styczeń,27,12,160,12,148.8,568117,S235JR
2019,styczeń,27,13,160,12,156,568118,S235JR
2019,styczeń,27,14,160,12,147.2,568119,S235JR
2019,styczeń,27,15,160,12,151.2,568120,S235JR
2019,styczeń,27,16,160,12,151.2,568121,S235JR
2019,styczeń,27,17,160,12,150.2,568122,S235JR
2019,styczeń,27,18,160,12,149.4,568123,S235JR
2019,styczeń,27,1,160,14,151.2,568124,S235JR/S275JR
2019,styczeń,27,2,160,14,151.2,568125,S235JR/S275JR
2019,styczeń,27,3,160,14,137.2,568126,S235JR/S275JR
2019,styczeń,27,4,160,14,148.4,568127,S235JR/S275JR
2019,styczeń,27,5,160,14,151.2,568128,S235JR/S275JR
2019,styczeń,27,6,160,14,156.8,568129,S235JR/S275JR
2019,styczeń,27,7,160,14,154,568130,S235JR/S275JR
2019,styczeń,27,8,160,14,142.8,568131,S235JR/S275JR
2019,styczeń,27,9,160,14,148.4,568132,S235JR/S275JR
2019,styczeń,28,10,160,14,148.4,568133,S235JR/S275JR
2019,styczeń,28,11,160,14,156.8,568134,S235JR/S275JR
2019,styczeń,28,12,160,12,146.4,568135,C15R
2019,styczeń,28,13,160,14,141.2,568136,S235JR
2019,styczeń,28,1,160,14,150.6,568137,S355J2
2019,styczeń,28,2,160,14,151.2,568138,S355J2
2019,styczeń,28,3,160,14,151.2,568139,S355J2
2019,styczeń,28,4,160,14,151.2,568140,S355J2
2019,styczeń,28,5,160,14,151.2,568141,S355J2
2019,styczeń,28,6,160,14,151.2,568142,S355J2
2019,styczeń,28,7,160,14,142.8,568143,S355J2
2019,styczeń,28,8,160,14,151.2,568144,S355J2
2019,styczeń,28,9,160,14,156.8,568145,S355J2
2019,styczeń,28,10,160,14,145.6,568146,S355J2
2019,styczeń,28,11,160,14,142.8,568147,S355J2
2019,styczeń,28,12,160,14,148.4,568148,S355J2
2019,styczeń,28,13,160,14,144.7,568149,S355J2
2019,styczeń,28,1,160,14,151.2,568150,C45
2019,styczeń,28,2,160,14,151.2,568151,C45
2019,styczeń,28,3,160,14,145.6,568152,C45
2019,styczeń,28,4,160,14,140,568153,C45
2019,styczeń,28,5,160,14,151.2,568154,C45
2019,styczeń,28,6,160,14,154,568155,C45E
2019,styczeń,28,7,160,14,148.4,568156,C45E
2019,styczeń,28,8,160,14,148.4,568157,C45E
2019,styczeń,28,9,160,14,151.2,568158,C45E
2019,styczeń,28,10,160,14,145.6,568159,C45E
2019,styczeń,28,11,160,14,145.6,568160,C45E
2019,styczeń,29,12,160,14,145.6,568161,C45RC
2019,styczeń,29,13,160,14,151.2,568162,C45E
2019,styczeń,29,14,160,14,139.4,568163,C45E
2019,styczeń,29,1,160,12,151.2,568164,S235JR
2019,styczeń,29,2,160,12,156,568165,S235JR
2019,styczeń,29,3,160,12,153.6,568166,S235JR
2019,styczeń,29,4,160,12,151.2,568167,S235JR
2019,styczeń,29,5,160,12,153.6,568168,S235JR
2019,styczeń,29,6,160,12,151.2,568169,S235JR
2019,styczeń,29,7,160,12,151.2,568170,S235JR
2019,styczeń,29,8,160,12,148.8,568171,S235JR
2019,styczeń,29,9,160,12,148.8,568172,S235JR
2019,styczeń,29,10,160,12,156,568173,S235JR
2019,styczeń,29,11,160,12,144,568174,S235JR
2019,styczeń,29,12,160,12,148.8,568175,S235JR
2019,styczeń,29,13,160,12,156,568176,S235JR
2019,styczeń,29,14,160,12,148.8,568177,S235JR
2019,styczeń,29,15,160,12,153.6,568178,S235JR
2019,styczeń,29,16,160,12,148.8,568179,S235JR
2019,styczeń,29,17,160,12,144,568180,S235JR
2019,styczeń,29,18,160,12,153.6,568181,S235JR
2019,styczeń,29,19,160,12,148.8,568182,S235JR
2019,styczeń,29,20,160,12,139.2,568183,S235JR
2019,styczeń,29,1,160,14,151.2,568184,S235JR/S275JR
2019,styczeń,29,2,160,14,168,568185,S235JR/S275JR
2019,styczeń,29,3,160,"8,1",127.98,568186,P235GH
2019,styczeń,29,4,160,"8,1",153.9,568187,P235GH
2019,styczeń,29,5,160,"8,1",145.8,568188,P235GH
2019,styczeń,29,6,160,"8,1",139.32,568189,P235GH
2019,styczeń,30,7,160,"8,1",152.28,568190,P235GH
2019,styczeń,30,8,160,"8,1",149.04,568191,P235GH
2019,styczeń,30,9,160,"8,1",153.9,568192,P235GH
2019,styczeń,30,10,160,"8,1",147.42,568193,P235GH
2019,styczeń,30,11,160,"8,1",134.46,568194,P235GH
2019,styczeń,30,12,160,12,167.3,568195,S235JR
2019,styczeń,30,1,160,14,151.2,568196,S355J2
2019,styczeń,30,2,160,14,151.2,568197,S355J2
2019,styczeń,30,3,160,14,151.2,568198,S355J2
2019,styczeń,30,4,160,14,151.2,568199,S355J2
2019,styczeń,30,5,160,14,151.2,568200,S355J2
2019,styczeń,30,6,160,14,151.2,568201,S355J2
2019,styczeń,30,7,160,14,151.2,568202,S355J2
2019,styczeń,30,8,160,14,151.2,568203,S355J2
2019,styczeń,30,9,160,14,151.2,568204,S355J2
2019,styczeń,30,10,160,14,148.4,568205,S355J2
2019,styczeń,30,11,160,14,151.2,568206,S355J2
2019,styczeń,30,12,160,14,137.2,568207,S355J2
2019,styczeń,30,13,160,14,149.8,568208,S355J2
2019,styczeń,30,1,160,12,153.2,568209,S235JR
2019,styczeń,30,2,160,12,151.2,568210,S235JR
2019,styczeń,30,3,160,12,148.8,568211,S235JR
2019,styczeń,30,4,160,12,146.4,568212,S235JR
2019,styczeń,30,5,160,12,144,568213,S235JR
2019,styczeń,30,6,160,12,158.4,568214,S235JR
2019,styczeń,30,7,160,12,146.4,568215,S235JR
2019,styczeń,30,8,160,12,158.4,568216,S235JR
2019,styczeń,30,9,160,12,139.2,568217,S235JR
2019,styczeń,30,10,160,12,146.4,568218,S235JR
2019,styczeń,31,11,160,12,141.6,568219,S235JR
2019,styczeń,31,12,160,12,156,568220,S235JR
2019,styczeń,31,13,160,12,146.4,568221,S235JR
2019,styczeń,31,14,160,12,153.6,568222,S235JR
2019,styczeń,31,15,160,12,151.2,568223,S235JR
2019,styczeń,31,16,160,12,144,568224,S235JR
2019,styczeń,31,17,160,12,151.2,568225,S235JR
2019,styczeń,31,18,160,12,138.8,568226,S235JR
2019,styczeń,31,1,160,12,141.2,568227,S235JR
2019,styczeń,31,2,160,12,141.6,568228,S235JR
2019,styczeń,31,3,160,12,144,568229,S235JR
2019,styczeń,31,4,160,12,148.8,568230,S235JR
2019,styczeń,31,5,160,12,138.5,568231,S235JR
2019,styczeń,31,1,160,12,143.4,568232,30MnB4
2019,styczeń,31,2,160,12,144,568233,30MnB4
2019,styczeń,31,3,160,12,144,568234,30MnB4
2019,styczeń,31,4,160,12,146.4,568235,30MnB4
2019,luty,1,5,160,12,156,568236,30MnB4
2019,luty,1,6,160,12,144,568237,30MnB4
2019,luty,1,7,160,12,156,568238,30MnB4
2019,luty,1,8,160,12,146.4,568239,30MnB4
2019,luty,1,9,160,12,151.2,568240,30MnB4
2019,luty,1,10,160,12,151.2,568241,30MnB4
2019,luty,1,11,160,12,148.8,568242,30MnB4
2019,luty,1,12,160,12,153.6,568243,30MnB4
2019,luty,1,13,160,12,143.2,568244,30MnB4
2019,luty,1,1,160,14,151.2,568245,16MnCr5
2019,luty,1,2,160,14,151.2,568246,16MnCr5
2019,luty,1,3,160,14,147.6,568247,16MnCr5
2019,luty,1,4,160,14,151.2,568248,16MnCrS5
2019,luty,1,5,160,14,151.2,568249,16MnCrS5
2019,luty,1,6,160,14,151.2,568250,16MnCrS5
2019,luty,1,7,160,14,156,568251,16MnCrS5
2019,luty,1,8,160,12,148.8,568252,16MnCrS5
2019,luty,1,9,160,12,156,568253,16MnCrS5
2019,luty,1,10,160,12,144,568254,16MnCrS5+HH+FP
2019,luty,1,11,160,12,158.4,568255,16MnCrS5+HH+FP
2019,luty,1,12,160,12,147.6,568256,16MnCr5
2019,luty,1,1,160,12,146.4,568257,S235JR
2019,luty,1,2,160,12,153.6,568258,S235JR
2019,luty,1,3,160,12,146.4,568259,S235JR
2019,luty,1,4,160,12,156,568260,S235JR
2019,luty,1,5,160,12,148.8,568261,S235JR
2019,luty,1,6,160,12,151.2,568262,S235JR
2019,luty,1,7,160,12,148.8,568263,S235JR
2019,luty,1,8,160,12,144,568264,S235JR
2019,luty,2,9,160,12,153.6,568265,S235JR
2019,luty,2,10,160,12,151.2,568266,S235JR
2019,luty,2,11,160,12,146.4,568267,S235JR
2019,luty,2,12,160,12,148.8,568268,S235JR
2019,luty,2,13,160,12,144,568269,S235JR
2019,luty,2,14,160,12,148.8,568270,S235JR
2019,luty,2,15,160,12,151.2,568271,S235JR
2019,luty,2,16,160,12,146.4,568272,S235JR
2019,luty,2,17,160,12,153.6,568273,S235JR
2019,luty,2,18,160,12,146.4,568274,S235JR
2019,luty,2,19,160,12,148.8,568275,S235JR
2019,luty,2,20,160,12,148.8,568276,S235JR
2019,luty,2,1,160,12,144,568277,St52.3
2019,luty,2,2,160,12,158.4,568278,St52.3
2019,luty,2,3,160,12,144,568279,St52.3
2019,luty,2,4,160,12,144,568280,St52.3
2019,luty,2,5,160,12,158.4,568281,St52.3
2019,luty,2,6,160,12,144,568282,St52.3
2019,luty,2,7,160,12,158.4,568283,St52.3
2019,luty,2,8,160,14,151.2,568284,S355J2
2019,luty,2,9,160,14,151.2,568285,S355J2
2019,luty,2,10,160,14,145.6,568286,S355J2
2019,luty,2,11,160,14,140,568287,S355J2
2019,luty,2,12,160,14,168,568288,S355J2
2019,luty,2,13,160,12,133.8,568289,20Mn5
2019,luty,3,1,160,12,141.6,568290,30MnB4
2019,luty,3,2,160,12,158.4,568291,30MnB4
2019,luty,3,3,160,12,144,568292,30MnB4
2019,luty,3,4,160,12,153.6,568293,30MnB4
2019,luty,3,5,160,10,148,568294,30MnB4
2019,luty,3,6,160,10,156,568295,30MnB4
2019,luty,3,7,160,10,146,568296,30MnB4
2019,luty,3,8,160,12,153.6,568297,C35R
2019,luty,3,9,160,12,151.2,568298,C35R
2019,luty,3,10,160,12,151.2,568299,C35R
2019,luty,3,11,160,12,153.6,568300,C35R
2019,luty,3,12,160,12,148.8,568301,C35R
2019,luty,3,13,160,12,148.4,568302,C35R
2019,luty,3,1,160,12,151.2,568303,S235JR
2019,luty,3,2,160,12,153.6,568304,S235JR
2019,luty,3,3,160,12,148.8,568305,C7D
2019,luty,3,4,160,12,153.6,568306,C7D
2019,luty,3,5,160,12,151.2,568307,C7D
2019,luty,3,6,160,12,151.2,568308,S235JR
2019,luty,3,7,160,12,146.4,568309,S235JR
2019,luty,3,8,160,12,146.4,568310,S235JR
2019,luty,3,9,160,12,148.8,568311,S235JR
2019,luty,3,10,160,12,151.2,568312,S235JR
2019,luty,3,11,160,12,141.6,568313,S235JR
2019,luty,3,12,160,12,148.8,568314,S235JR
2019,luty,3,13,160,12,146.4,568315,S235JR
2019,luty,3,14,160,12,146.4,568316,S235JR
2019,luty,3,15,160,12,142.7,568317,S235JR
2019,luty,3,16,160,12,146.4,568318,S235JR
2019,luty,4,17,160,12,146.4,568319,S235JR
2019,luty,4,18,160,12,132,568320,S235JR
2019,luty,4,19,160,12,144,568321,S235JR
2019,luty,4,20,160,12,150.7,568322,S235JR
2019,luty,4,1,160,12,158.1,568323,S235JR/S275JR
2019,luty,4,2,160,12,144,568324,S235JR/S275JR
2019,luty,4,3,160,12,144,568325,S235JR/S275JR
2019,luty,4,4,160,12,153.6,568326,S235JR/S275JR
2019,luty,4,5,160,12,148.8,568327,S235JR/S275JR
2019,luty,4,6,160,12,146.4,568328,S235JR/S275JR
2019,luty,4,7,160,12,156,568329,S235JR/S275JR
2019,luty,4,8,160,12,153.6,568330,S235JR/S275JR
2019,luty,4,9,160,12,144,568331,S235JR/S275JR
2019,luty,4,10,160,12,151.2,568332,S235JR/S275JR
2019,luty,4,11,160,12,151.2,568333,S235JR/S275JR
2019,luty,4,12,160,12,144,568334,S235JR/S275JR
2019,luty,4,13,160,12,143.7,568335,S235JR/S275JR
2019,luty,4,1,160,12,144,568336,1018
2019,luty,4,2,160,12,158.4,568337,1018
2019,luty,4,3,160,10,144,568338,C20C
2019,luty,4,4,160,10,144,568339,C20C
2019,luty,4,5,160,10,156,568340,C20C
2019,luty,4,6,160,10,146.4,568341,C20C
2019,luty,4,7,160,12,144,568342,19MnB4
2019,luty,4,8,160,12,148.8,568343,19MnB4
2019,luty,4,9,160,12,153.6,568344,19MnB4
2019,luty,4,10,160,12,144,568345,19MnB4
2019,luty,4,11,160,12,144,568346,23MnB4
2019,luty,4,12,160,12,144,568347,23MnB4
2019,luty,4,1,160,12,158.4,568348,S235JR
2019,luty,5,2,160,"8,1",134.46,568349,P235GH
2019,luty,5,3,160,"8,1",145.8,568350,P235GH
2019,luty,5,4,160,"8,1",147.42,568351,P235GH
2019,luty,5,5,160,"8,1",145.8,568352,P235GH
2019,luty,5,6,160,"8,1",149.04,568353,P235GH
2019,luty,5,7,160,"8,1",150.66,568354,P235GH
2019,luty,5,8,160,"8,1",147.42,568355,P235GH
2019,luty,5,9,160,"8,1",149.04,568356,P235GH
2019,luty,5,10,160,"8,1",116.64,568357,P235GH
2019,luty,5,11,160,12,165.6,568358,C7D
2019,luty,5,12,160,12,160.5,568359,C7D
2019,luty,5,1,160,12,144,568360,S235JR/S275JR
2019,luty,5,2,160,12,158.4,568361,S235JR/S275JR
2019,luty,5,3,160,12,144,568362,S235JR/S275JR
2019,luty,5,4,160,12,144,568363,S235JR/S275JR
2019,luty,5,5,160,12,144,568364,S235JR/S275JR
2019,luty,5,6,160,12,148.8,568365,S235JR/S275JR
2019,luty,5,7,160,12,148.8,568366,S235JR/S275JR
2019,luty,5,8,160,12,146.4,568367,S235JR/S275JR
2019,luty,5,9,160,12,144,568368,S235JR/S275JR
2019,luty,5,10,160,12,146.4,568369,S235JR/S275JR
2019,luty,5,11,160,12,148.8,568370,S235JR/S275JR
2019,luty,5,12,160,12,146.4,568371,S235JR/S275JR
2019,luty,5,13,160,12,143.2,568372,S235JR/S275JR
2019,luty,5,1,160,12,136.4,568373,B500SP
2019,luty,5,2,160,12,146.4,568374,B500SP
2019,luty,5,3,160,12,139.2,568375,B500SP
2019,luty,5,1,160,12,141.1,568376,1006
2019,luty,6,2,160,12,146.4,568377,1006
2019,luty,6,3,160,12,153.6,568378,1006
2019,luty,6,4,160,12,144,568379,1006
2019,luty,6,5,160,10,146.4,568380,XE400P
2019,luty,6,6,160,10,150.4,568381,XE400P
2019,luty,6,7,160,"10,6",137.36,568382,C4D1
2019,luty,6,8,160,"10,6",148.4,568383,C4D1
2019,luty,6,9,160,"10,6",152.64,568384,C4D
2019,luty,6,10,160,"10,6",144.16,568385,C4D
2019,luty,6,11,160,"10,6",145.84,568386,C4D
2019,luty,6,12,160,12,146.4,568387,S235JR
2019,luty,6,1,160,14,151.2,568388,42CrMo4
2019,luty,6,2,160,14,151.2,568389,42CrMo4
2019,luty,6,3,160,14,151.2,568390,42CrMo4
2019,luty,6,4,160,14,151.2,568391,42CrMo4
2019,luty,6,5,160,14,142.8,568392,42CrMo4
2019,luty,6,6,160,14,151.2,568393,42CrMo4
2019,luty,6,7,160,14,151.2,568394,42CrMo4
2019,luty,6,8,160,14,151.2,568395,42CrMo4
2019,luty,6,9,160,14,151.2,568396,42CrMo4+N
